"","Binomial","class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d","lat","lon","fullCountry","temp","precip"
"520","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.380501,35.375473,"Israel",23.6,109
"521","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.357086,18.473672,"South Africa",16.4,575
"522","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.109128,14.663444,"Namibia",18.3,194
"523","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.461389,15.875556,"Namibia",20,309
"524","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.451191,35.383571,"Israel",23.6,109
"525","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.195728,18.450291,"South Africa",16,735
"526","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-19.3486,15.42583,"Namibia",21.4,356
"527","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.360258,18.904209,"South Africa",15.5,726
"528","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.247302,35.693207,"Israel",14.9,778
"529","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-28.710501,28.935156,"South Africa",10.8,918
"530","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.956177,18.402615,"South Africa",16.4,908
"531","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.470196,35.390278,"Israel",23.6,109
"532","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.345917,19.003773,"South Africa",16.1,628
"533","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.42086,19.244099,"South Africa",15.4,679
"534","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.453634,35.387222,"Israel",23.6,109
"535","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.958898,18.405535,"South Africa",16.4,908
"536","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.185946,22.159327,"South Africa",17.2,461
"537","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.019492,23.902473,"South Africa",15.6,1101
"538","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.75,35.05,"Israel",19.9,571
"539","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.313168,35.328598,"Israel",19.8,201
"540","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.446718,34.818656,"Tanzania, United Republic of",20.6,852
"541","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-19.007269,14.473543,"Namibia",21.3,314
"542","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.29418,17.940931,"Namibia",18.7,385
"543","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.507545,17.243921,"Namibia",19.9,375
"544","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.755325,16.50308,"Namibia",19,384
"545","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-19.394413,14.636297,"Namibia",21,329
"546","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.461279,34.683838,"Tanzania, United Republic of",20.6,852
"547","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-32.139023,19.015076,"South Africa",17.4,287
"548","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-24.48,16.336,"Namibia",15.6,189
"549","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.422991,17.331963,"Namibia",19.1,422
"550","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.513659,15.579782,"Namibia",19.1,271
"551","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.869164,35.543488,"Israel",21,479
"552","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.743467,20.074173,"South Africa",16.3,352
"553","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.571108,17.095018,"Namibia",19,368
"554","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.1986,18.4519,"South Africa",16,735
"555","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.35381,18.482437,"South Africa",16.4,575
"556","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-20.570726,14.369241,"Namibia",21.6,125
"557","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.33702,19.035448,"South Africa",16.1,628
"558","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.0197,23.8579,"South Africa",15.6,1101
"559","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.2348,34.918897,"Tanzania, United Republic of",20.5,831
"560","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-31.432072,24.984795,"South Africa",13.5,415
"561","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.470693,35.38722,"Israel",23.6,109
"562","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.4226,19.2441,"South Africa",15.4,679
"563","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.3728,18.8934,"South Africa",15.5,726
"564","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.754811,35.054124,"Israel",19.9,571
"565","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-3.342064,38.609734,"Kenya",24.5,654
"566","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.95737,18.403531,"South Africa",16.4,908
"567","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-26.086888,27.839935,"South Africa",16.4,723
"568","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,31.277443,35.232151,"Israel",19.8,201
"569","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-25.921704,16.262276,"Namibia",14.8,129
"570","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.4032,21.4081,"South Africa",17.3,508
"571","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-3.01599,38.21067,"Kenya",24,735
"572","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,24.311364,52.595913,"United Arab Emirates",27.1,65
"573","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.3455,19.0195,"South Africa",16.1,628
"574","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.556179,17.087152,"Namibia",19,368
"575","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.574944,17.130518,"Namibia",19,368
"576","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-22.473375,17.063763,"Namibia",19.3,373
"577","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-18.326,13.0174,"Namibia",19.8,168
"578","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.518061,15.58277,"Namibia",19.1,271
"579","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.243899,34.436989,"Tanzania, United Republic of",22,876
"580","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-2.181632,34.208679,"Tanzania, United Republic of",22.3,884
"581","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.122936,14.552765,"Namibia",18.3,194
"582","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,0.28113,36.89911,"Kenya",17.8,721
"583","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-32.3284,18.3836,"South Africa",17.7,246
"584","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,24.604639,9.598575,"Algeria",21.5,28
"585","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-21.820578,15.181215,"Namibia",20.4,140
"586","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,33.094116,35.104355,"Israel",20.1,636
"587","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.82321,35.496386,"Israel",20.6,502
"588","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,32.875134,35.502695,"Israel",21,479
"589","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-1.227628,35.027161,"Kenya",19.2,1140
"590","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.178861,18.396263,"South Africa",16,735
"591","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-34.297714,18.432355,"South Africa",16,735
"592","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-24.490011,17.857208,"Namibia",20.1,214
"593","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-23.931677,18.071856,"Namibia",19.8,233
"594","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.962822,18.409841,"South Africa",16.4,908
"595","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.904707,18.413086,"South Africa",16.4,908
"596","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.19273,18.157654,"South Africa",18.2,313
"597","Procavia capensis","Mammalia","Hyracoidea","Procaviidae","Procavia","capensis",NA,"Rock Hyrax",500,2.44,1,2750,14.80833333,226.44942,88.25758,218.59,500,NA,NA,NA,14,500,0.999315537,NA,2025,2458,NA,NA,NA,50.8685,NA,NA,19.15,NA,NA,NA,NA,-33.558701,23.418726,"South Africa",14,645
